shipment_sk,id,customer_id,shipping_address_id,channel_id,carrier,shipped_at_date_id,shipped_at_time,delivered_at_date_id,delivered_at_time,tracking_number
4890,9000004889,1138,1,2,PICKUP,20240726,02:31:18,20240727,02:31:18,
4891,9000004890,1104,2365,1,Correo Argentino,20240803,19:44:46,20240808,19:44:46,TRK-E1CFITYFI7
4892,9000004891,302,3797,1,Correo Argentino,20240807,08:11:38,20240810,08:11:38,TRK-4ME6X22ONK
4893,9000004892,334,3217,1,Correo Argentino,20250407,08:02:35,20250410,08:02:35,TRK-MCLIUETRLW
4894,9000004893,660,2,2,PICKUP,20241204,04:36:42,20241205,04:36:42,
4895,9000004894,704,3,2,PICKUP,20250507,13:40:00,20250508,13:40:00,
4896,9000004895,201,2645,1,Correo Argentino,20250124,08:33:41,20250127,08:33:41,TRK-QQWPWS19Y0
4897,9000004896,256,2,2,PICKUP,20241206,05:33:01,20241207,05:33:01,
4898,9000004897,1136,1164,1,Correo Argentino,20240126,04:20:04,20240131,04:20:04,TRK-1835J0TL8U
4899,9000004898,1059,1098,1,Correo Argentino,20250828,00:33:11,20250831,00:33:11,TRK-BDZJI8S6EG
4900,9000004899,152,3740,1,Correo Argentino,20250819,19:50:20,20250822,19:50:20,TRK-YD45P9IODL
4901,9000004900,582,3888,1,Correo Argentino,20250414,21:23:25,20250418,21:23:25,TRK-UL71BX4EQN
4902,9000004901,1138,1712,1,Correo Argentino,20250131,18:58:41,20250202,18:58:41,TRK-BEM5LOGM6O
4903,9000004902,1154,1058,1,Correo Argentino,20241023,01:18:28,20241027,01:18:28,TRK-87Z655PFDI
4904,9000004903,898,3140,1,Correo Argentino,20240812,12:39:49,20240814,12:39:49,TRK-5DCGHAH9F7
4905,9000004904,819,2,2,PICKUP,20240818,23:46:48,20240819,23:46:48,
4906,9000004905,497,2500,1,Correo Argentino,20240122,02:19:31,20240126,02:19:31,TRK-FANLJAON59
4907,9000004906,95,4187,1,Correo Argentino,20250825,09:59:36,20250827,09:59:36,TRK-R5L4M0F3R8
4908,9000004907,423,3,2,PICKUP,20250428,13:49:17,20250429,13:49:17,
4909,9000004908,548,1,2,PICKUP,,,,,
4910,9000004909,234,1,2,PICKUP,20250723,01:22:34,20250724,01:22:34,
4911,9000004910,63,2137,1,Correo Argentino,20241005,04:10:29,20241007,04:10:29,TRK-RN0C9LDRP7
4912,9000004911,1226,2519,1,Correo Argentino,,,,,
4913,9000004912,33,2,2,PICKUP,20250512,23:01:27,20250513,23:01:27,
4914,9000004913,475,2780,1,Correo Argentino,20240509,21:48:39,20240511,21:48:39,TRK-WDLOOJMFK7
4915,9000004914,1359,2,2,PICKUP,20250914,20:10:45,20250915,20:10:45,
4916,9000004915,401,2,2,PICKUP,20250208,11:10:54,20250209,11:10:54,
4917,9000004916,1189,2038,1,Correo Argentino,20250714,23:55:00,20250717,23:55:00,TRK-TOTPXY8EBB
4918,9000004917,824,4,2,PICKUP,20250502,06:32:58,20250503,06:32:58,
4919,9000004918,648,1885,1,Correo Argentino,,,,,
4920,9000004919,894,4,2,PICKUP,20250722,08:40:52,20250723,08:40:52,
4921,9000004920,1227,1825,1,Correo Argentino,20240903,08:52:39,20240907,08:52:39,TRK-1Q4OI6UP71
4922,9000004921,817,2,2,PICKUP,20241013,15:29:19,20241014,15:29:19,
4923,9000004922,1335,2,2,PICKUP,,,,,
4924,9000004923,1224,3,2,PICKUP,20250619,18:52:51,20250620,18:52:51,
4925,9000004924,994,3283,1,Correo Argentino,20240214,13:38:09,20240217,13:38:09,TRK-1L24OKP9G4
4926,9000004925,1304,3,2,PICKUP,20240823,19:17:54,20240824,19:17:54,
4927,9000004926,329,4,2,PICKUP,20240227,09:40:31,20240228,09:40:31,
4928,9000004927,548,1389,1,Correo Argentino,20240127,04:15:04,20240201,04:15:04,TRK-6INDTMC44D
4929,9000004928,942,2826,1,Correo Argentino,20240409,12:27:46,20240412,12:27:46,TRK-M7FFTHOAW7
4930,9000004929,1276,2,2,PICKUP,20250504,09:47:42,20250505,09:47:42,
4931,9000004930,112,3,2,PICKUP,20250905,17:28:58,20250906,17:28:58,
4932,9000004931,1224,3624,1,Correo Argentino,20250512,19:18:48,20250515,19:18:48,TRK-BN4APFNEDY
4933,9000004932,1132,2815,1,Correo Argentino,20240310,12:43:43,20240312,12:43:43,TRK-O2SJOJBNC5
4934,9000004933,256,4,2,PICKUP,20250509,23:28:13,20250510,23:28:13,
4935,9000004934,424,3972,1,Correo Argentino,20240828,09:30:46,20240830,09:30:46,TRK-1OCF2N0VH6
4936,9000004935,554,1,2,PICKUP,20240501,04:48:28,20240502,04:48:28,
4937,9000004936,724,2,2,PICKUP,20240116,23:54:31,20240117,23:54:31,
4938,9000004937,821,3593,1,Correo Argentino,20241010,15:36:22,20241014,15:36:22,TRK-FVCC281NGU
4939,9000004938,1022,2,2,PICKUP,20240423,00:46:00,20240424,00:46:00,
4940,9000004939,200,2746,1,Correo Argentino,20250316,17:15:42,20250319,17:15:42,TRK-XKEXGV5HMZ
4941,9000004940,191,3392,1,Correo Argentino,20250817,14:51:03,20250821,14:51:03,TRK-F09UIGZPJJ
4942,9000004941,1079,3,2,PICKUP,,,,,
4943,9000004942,656,1,2,PICKUP,20240912,09:32:44,20240913,09:32:44,
4944,9000004943,400,3369,1,Correo Argentino,20240621,14:11:31,20240625,14:11:31,TRK-UYX9CT17KV
4945,9000004944,578,2527,1,Correo Argentino,20250220,21:38:03,20250227,21:38:03,TRK-LNX37ZOWFD
4946,9000004945,812,3,2,PICKUP,20240310,19:10:25,20240311,19:10:25,
4947,9000004946,296,2137,1,Correo Argentino,20250318,09:44:37,20250320,09:44:37,TRK-11GN9VHWD8
4948,9000004947,762,2947,1,Correo Argentino,,,,,
4949,9000004948,712,4,2,PICKUP,20250623,08:41:45,20250624,08:41:45,
4950,9000004949,80,1,2,PICKUP,20240506,21:09:17,20240507,21:09:17,
4951,9000004950,362,2,2,PICKUP,20240621,22:16:25,20240622,22:16:25,
4952,9000004951,194,4,2,PICKUP,20250705,06:06:44,20250706,06:06:44,
4953,9000004952,1028,1442,1,Correo Argentino,20250414,03:19:14,20250418,03:19:14,TRK-C1092MZKCV
4954,9000004953,20,1306,1,Correo Argentino,20240626,22:49:45,20240701,22:49:45,TRK-26SQJ6HK9T
4955,9000004954,16,4072,1,Correo Argentino,20241026,09:51:44,20241028,09:51:44,TRK-58UR6QG47M
4956,9000004955,1453,3018,1,Correo Argentino,20250518,20:48:54,20250521,20:48:54,TRK-84A5DZE1WX
4957,9000004956,1465,2824,1,Correo Argentino,,,,,
4958,9000004957,147,1501,1,Correo Argentino,20240217,01:50:12,20240220,01:50:12,TRK-2DCQX07AYN
4959,9000004958,144,2,2,PICKUP,20250323,15:04:11,20250324,15:04:11,
4960,9000004959,1425,3176,1,Correo Argentino,20241204,22:35:53,20241209,22:35:53,TRK-987RGSLG1S
4961,9000004960,665,4,2,PICKUP,20240823,13:47:47,20240824,13:47:47,
4962,9000004961,130,2893,1,Correo Argentino,20240115,18:01:12,20240120,18:01:12,TRK-AC7ZS4KXHU
4963,9000004962,371,4181,1,Correo Argentino,20240909,12:54:11,20240912,12:54:11,TRK-AZK5SCCV3E
4964,9000004963,343,2,2,PICKUP,20250514,08:50:42,20250515,08:50:42,
4965,9000004964,1281,4,2,PICKUP,20250509,04:09:10,20250510,04:09:10,
4966,9000004965,1304,2802,1,Correo Argentino,,,,,
4967,9000004966,766,3099,1,Correo Argentino,20250125,20:30:34,20250201,20:30:34,TRK-3MVUKZX2A8
4968,9000004967,845,2249,1,Correo Argentino,20241108,01:33:45,20241110,01:33:45,TRK-J6ISRC22UN
4969,9000004968,35,3,2,PICKUP,20240430,16:58:16,20240501,16:58:16,
4970,9000004969,47,3,2,PICKUP,20250330,18:48:45,20250331,18:48:45,
4971,9000004970,590,3698,1,Correo Argentino,20250729,17:54:01,20250802,17:54:01,TRK-2RW4SFMV6G
4972,9000004971,28,4137,1,Correo Argentino,20241023,05:38:57,20241028,05:38:57,TRK-CD1KPBWANY
4973,9000004972,695,1,2,PICKUP,20250507,05:07:39,20250508,05:07:39,
4974,9000004973,1013,1824,1,Correo Argentino,20250301,10:32:08,20250306,10:32:08,TRK-AD1DIS5PFI
4975,9000004974,159,2,2,PICKUP,20250728,13:22:04,20250729,13:22:04,
4976,9000004975,589,3991,1,Correo Argentino,20250404,10:21:44,20250408,10:21:44,TRK-55942HN6KK
4977,9000004976,833,1192,1,Correo Argentino,20250923,01:25:49,20250925,01:25:49,TRK-6SM54DDRPL
4978,9000004977,211,1328,1,Correo Argentino,20240920,23:58:48,20240925,23:58:48,TRK-7I5JUU3CWA
4979,9000004978,208,3,2,PICKUP,20241021,02:51:59,20241022,02:51:59,
4980,9000004979,1025,4,2,PICKUP,20250523,14:40:37,20250524,14:40:37,
4981,9000004980,928,4016,1,Correo Argentino,20240215,08:35:38,20240219,08:35:38,TRK-AVLVX00IEF
4982,9000004981,852,3048,1,Correo Argentino,20250323,12:40:40,20250327,12:40:40,TRK-KS9U0GB4S8
4983,9000004982,687,1,2,PICKUP,20240215,20:17:30,20240216,20:17:30,
4984,9000004983,638,4,2,PICKUP,20250730,06:02:40,20250731,06:02:40,
4985,9000004984,1094,3799,1,Correo Argentino,20241202,15:20:01,20241206,15:20:01,TRK-OO5J2F04V0
4986,9000004985,68,2402,1,Correo Argentino,20240527,22:43:25,20240531,22:43:25,TRK-ZR5IEC3AC7
4987,9000004986,1269,1797,1,Correo Argentino,20240717,12:02:45,20240719,12:02:45,TRK-8W8630V6A1
4988,9000004987,142,1892,1,Correo Argentino,20240215,23:18:15,20240219,23:18:15,TRK-YXKQTTC3B2
4989,9000004988,1205,3430,1,Correo Argentino,20241108,10:15:22,20241111,10:15:22,TRK-YBO7CFJ9YL
4990,9000004989,460,3165,1,Correo Argentino,,,,,
4991,9000004990,859,3,2,PICKUP,20250418,11:57:07,20250419,11:57:07,
4992,9000004991,1144,2,2,PICKUP,20240601,23:57:29,20240602,23:57:29,
4993,9000004992,145,1,2,PICKUP,20240730,22:07:51,20240731,22:07:51,
4994,9000004993,1204,4,2,PICKUP,20240423,15:19:24,20240424,15:19:24,
4995,9000004994,896,1614,1,Correo Argentino,20250518,02:15:34,20250522,02:15:34,TRK-NJ3VQB6U0W
4996,9000004995,1144,1189,1,Correo Argentino,20241018,22:36:07,20241020,22:36:07,TRK-CNHLTHT2ZM
4997,9000004996,1007,4,2,PICKUP,20250704,14:20:09,20250705,14:20:09,
4998,9000004997,964,1570,1,Correo Argentino,20250610,00:44:31,20250613,00:44:31,TRK-T0Q41DPYPS
4999,9000004998,496,1023,1,Correo Argentino,20240512,02:00:27,20240514,02:00:27,TRK-D5GXWDIKJX
5000,9000004999,483,4,2,PICKUP,20241023,22:51:14,20241024,22:51:14,
5001,9000005000,418,3343,1,Correo Argentino,20240728,01:29:20,20240801,01:29:20,TRK-2KYCG3Y51N
5002,9000005001,18,3617,1,Correo Argentino,20250718,10:40:20,20250720,10:40:20,TRK-K5S5TDRIRP
5003,9000005002,1104,1267,1,Correo Argentino,20240305,03:50:06,20240307,03:50:06,TRK-L7J14LKFPL
5004,9000005003,706,2448,1,Correo Argentino,20250205,19:23:58,20250209,19:23:58,TRK-U99PB5X9BX
5005,9000005004,460,1688,1,Correo Argentino,20250722,15:16:57,20250724,15:16:57,TRK-QEWCHV9HVC
5006,9000005005,1424,3505,1,Correo Argentino,20240112,06:27:27,20240117,06:27:27,TRK-FUWG6XAV4J
5007,9000005006,519,1309,1,Correo Argentino,20240314,04:18:13,20240317,04:18:13,TRK-8UN6WU89TM
5008,9000005007,57,3,2,PICKUP,20250117,19:18:57,20250118,19:18:57,
5009,9000005008,1013,2953,1,Correo Argentino,20240725,00:19:15,20240730,00:19:15,TRK-Y668DEAW4S
5010,9000005009,497,1337,1,Correo Argentino,20250208,18:27:40,20250212,18:27:40,TRK-5GUJFBMGMM
5011,9000005010,724,1750,1,Correo Argentino,20241230,05:12:24,20250104,05:12:24,TRK-TPVZT099J4
5012,9000005011,1211,4,2,PICKUP,20240505,10:20:24,20240506,10:20:24,
5013,9000005012,978,4167,1,Correo Argentino,20240926,08:15:54,20240930,08:15:54,TRK-HRY61JGJ9I
5014,9000005013,67,4,2,PICKUP,20240916,05:22:46,20240917,05:22:46,
5015,9000005014,694,4,2,PICKUP,20250209,14:54:26,20250210,14:54:26,
5016,9000005015,4,3111,1,Correo Argentino,20241222,14:33:17,20241226,14:33:17,TRK-NTYF4XUEI6
5017,9000005016,434,3105,1,Correo Argentino,20250211,11:21:20,20250215,11:21:20,TRK-NRMSQWV90X
5018,9000005017,385,3005,1,Correo Argentino,20250205,09:26:25,20250208,09:26:25,TRK-JRFCYZEDLG
5019,9000005018,539,1,2,PICKUP,20240926,05:42:25,20240927,05:42:25,
5020,9000005019,306,2230,1,Correo Argentino,,,,,
5021,9000005020,441,3234,1,Correo Argentino,20241222,21:06:14,20241224,21:06:14,TRK-JQ03G4GLWN
5022,9000005021,1090,1802,1,Correo Argentino,20241225,20:45:06,20241230,20:45:06,TRK-8XWZTATR74
5023,9000005022,1405,1163,1,Correo Argentino,20250407,08:44:35,20250409,08:44:35,TRK-RFTVN3OM84
5024,9000005023,712,1393,1,Correo Argentino,20240202,08:32:02,20240205,08:32:02,TRK-FUEACODYND
5025,9000005024,66,4178,1,Correo Argentino,,,,,
5026,9000005025,788,2,2,PICKUP,20241019,04:13:53,20241020,04:13:53,
5027,9000005026,355,3,2,PICKUP,20240611,22:56:43,20240612,22:56:43,
5028,9000005027,913,1060,1,Correo Argentino,20250910,21:08:32,20250913,21:08:32,TRK-QI0XEJ016K
5029,9000005028,902,1236,1,Correo Argentino,20250315,09:57:50,20250321,09:57:50,TRK-ZW489N2IAK
5030,9000005029,1123,2,2,PICKUP,20240725,19:59:08,20240726,19:59:08,
5031,9000005030,776,1,2,PICKUP,,,,,
5032,9000005031,811,2320,1,Correo Argentino,20240624,06:09:00,20240627,06:09:00,TRK-CQ9PN6T9EF
5033,9000005032,1342,3598,1,Correo Argentino,20250831,15:02:32,20250905,15:02:32,TRK-PT5DUBDON4
5034,9000005033,544,1464,1,Correo Argentino,20240813,13:39:39,20240817,13:39:39,TRK-SITNCUE1UW
5035,9000005034,277,1961,1,Correo Argentino,20250612,21:54:45,20250619,21:54:45,TRK-ZR9HFK78W9
5036,9000005035,922,3,2,PICKUP,20241123,10:33:10,20241124,10:33:10,
5037,9000005036,1327,4093,1,Correo Argentino,20250124,16:29:08,20250128,16:29:08,TRK-X9RUJ2D5IE
5038,9000005037,147,4,2,PICKUP,20240109,22:57:49,20240110,22:57:49,
5039,9000005038,761,2,2,PICKUP,20241018,23:45:05,20241019,23:45:05,
5040,9000005039,1368,3878,1,Correo Argentino,20250417,01:14:12,20250419,01:14:12,TRK-2W8CX1HG9F
5041,9000005040,661,2668,1,Correo Argentino,20240820,23:16:06,20240823,23:16:06,TRK-4OSCR9A0DM
5042,9000005041,1348,3,2,PICKUP,20250808,03:55:32,20250809,03:55:32,
5043,9000005042,241,2889,1,Correo Argentino,20240423,02:32:57,20240425,02:32:57,TRK-75Q0N3DE1H
5044,9000005043,273,2358,1,Correo Argentino,20240306,16:36:11,20240311,16:36:11,TRK-PS86X5NGFZ
5045,9000005044,156,2,2,PICKUP,20240906,03:42:34,20240907,03:42:34,
5046,9000005045,1492,2605,1,Correo Argentino,20240613,10:55:12,20240617,10:55:12,TRK-HLCCEGZ2YH
5047,9000005046,1123,1,2,PICKUP,20240716,19:48:20,20240717,19:48:20,
5048,9000005047,773,3,2,PICKUP,20241223,13:36:38,20241224,13:36:38,
5049,9000005048,79,3,2,PICKUP,,,,,
5050,9000005049,262,2941,1,Correo Argentino,20240629,22:08:42,20240701,22:08:42,TRK-D9A7ER13Y5
5051,9000005050,1040,2,2,PICKUP,20241211,00:37:19,20241212,00:37:19,
5052,9000005051,1250,3,2,PICKUP,20250920,09:19:34,20250921,09:19:34,
5053,9000005052,717,4153,1,Correo Argentino,20250617,03:04:12,20250620,03:04:12,TRK-143ZT0ISAU
5054,9000005053,173,3961,1,Correo Argentino,20240922,15:59:31,20240924,15:59:31,TRK-M1XYDHQUGU
5055,9000005054,1011,2770,1,Correo Argentino,20250126,03:53:51,20250130,03:53:51,TRK-YTSL2K003H
5056,9000005055,276,1987,1,Correo Argentino,20250414,03:47:45,20250417,03:47:45,TRK-IIO6I6OQP2
5057,9000005056,803,2434,1,Correo Argentino,20240306,18:24:53,20240309,18:24:53,TRK-EFYELUB58Q
5058,9000005057,177,4,2,PICKUP,20241011,07:48:06,20241012,07:48:06,
5059,9000005058,1042,3260,1,Correo Argentino,20240428,02:34:17,20240502,02:34:17,TRK-W0SA3E1U9Q
5060,9000005059,809,2663,1,Correo Argentino,20250802,03:29:16,20250807,03:29:16,TRK-B29LS9B6WJ
5061,9000005060,257,3,2,PICKUP,,,,,
5062,9000005061,649,2,2,PICKUP,20240218,09:14:13,20240219,09:14:13,
5063,9000005062,964,3,2,PICKUP,20250410,06:22:32,20250411,06:22:32,
5064,9000005063,1349,2,2,PICKUP,20240616,12:58:49,20240617,12:58:49,
5065,9000005064,1418,1305,1,Correo Argentino,20250501,13:33:50,20250504,13:33:50,TRK-9HUC7T8ONK
5066,9000005065,1396,3,2,PICKUP,20250304,15:36:11,20250305,15:36:11,
5067,9000005066,152,3,2,PICKUP,20250703,19:34:47,20250704,19:34:47,
5068,9000005067,577,1,2,PICKUP,,,,,
5069,9000005068,112,2930,1,Correo Argentino,20250309,00:03:13,20250314,00:03:13,TRK-DGQ811OHJU
5070,9000005069,1216,1239,1,Correo Argentino,20250607,05:38:29,20250609,05:38:29,TRK-GC132NIONX
5071,9000005070,473,2,2,PICKUP,,,,,
5072,9000005071,343,3023,1,Correo Argentino,20250511,03:38:01,20250515,03:38:01,TRK-LEPCLPI3F1
5073,9000005072,821,3258,1,Correo Argentino,20250819,07:28:45,20250826,07:28:45,TRK-U77T70VZKU
5074,9000005073,108,2688,1,Correo Argentino,20240610,21:37:25,20240615,21:37:25,TRK-YWM6OZS9MK
5075,9000005074,687,1763,1,Correo Argentino,,,,,
5076,9000005075,520,1118,1,Correo Argentino,20250827,14:07:48,20250831,14:07:48,TRK-6VN0IVVBHK
5077,9000005076,1426,2,2,PICKUP,20241126,07:14:02,20241127,07:14:02,
5078,9000005077,1008,1858,1,Correo Argentino,20240318,17:39:35,20240320,17:39:35,TRK-17AIH2E9XE
5079,9000005078,1449,1,2,PICKUP,20240615,16:41:26,20240616,16:41:26,
5080,9000005079,109,1911,1,Correo Argentino,20250421,04:23:27,20250423,04:23:27,TRK-HOEAB7SOPM
5081,9000005080,23,1200,1,Correo Argentino,,,,,
5082,9000005081,820,3860,1,Correo Argentino,20240722,21:47:30,20240726,21:47:30,TRK-DQ5H662ZNR
5083,9000005082,824,3161,1,Correo Argentino,20240829,23:56:52,20240903,23:56:52,TRK-AGTXJMXKLS
5084,9000005083,641,1,2,PICKUP,20240527,07:30:14,20240528,07:30:14,
5085,9000005084,1206,2353,1,Correo Argentino,20250521,19:45:58,20250524,19:45:58,TRK-G5GS7W32RJ
5086,9000005085,446,2,2,PICKUP,20240206,13:15:44,20240207,13:15:44,
5087,9000005086,497,2,2,PICKUP,20240512,21:23:04,20240513,21:23:04,
5088,9000005087,882,3,2,PICKUP,20240125,19:32:44,20240126,19:32:44,
5089,9000005088,1477,2886,1,Correo Argentino,20240214,21:29:46,20240217,21:29:46,TRK-73SYT7AK3J
5090,9000005089,1129,1,2,PICKUP,20250217,09:11:33,20250218,09:11:33,
5091,9000005090,144,1,2,PICKUP,20240218,14:25:14,20240219,14:25:14,
5092,9000005091,6,2,2,PICKUP,20250220,13:59:11,20250221,13:59:11,
5093,9000005092,107,1,2,PICKUP,20250203,21:03:51,20250204,21:03:51,
5094,9000005093,1033,1040,1,Correo Argentino,20250923,05:13:33,20250927,05:13:33,TRK-DVSF6E7M0I
5095,9000005094,297,3108,1,Correo Argentino,20250817,14:26:57,20250821,14:26:57,TRK-ORAYWAE9XV
5096,9000005095,529,1333,1,Correo Argentino,20250630,22:19:23,20250703,22:19:23,TRK-G7R1XC53E3
5097,9000005096,1371,3,2,PICKUP,20241127,22:55:19,20241128,22:55:19,
5098,9000005097,219,2,2,PICKUP,20240207,06:01:29,20240208,06:01:29,
5099,9000005098,405,3244,1,Correo Argentino,20250711,21:12:23,20250718,21:12:23,TRK-CSA6UPCK4B
5100,9000005099,954,2113,1,Correo Argentino,20250120,23:42:12,20250124,23:42:12,TRK-B8DEY6F49C
5101,9000005100,963,3847,1,Correo Argentino,20241108,10:41:54,20241112,10:41:54,TRK-0XJ6IUGOVJ
5102,9000005101,1171,2953,1,Correo Argentino,20250515,04:48:52,20250519,04:48:52,TRK-Q9SLA2YWPN
5103,9000005102,413,3,2,PICKUP,20240501,09:40:16,20240502,09:40:16,
5104,9000005103,1137,1,2,PICKUP,20250111,09:01:45,20250112,09:01:45,
5105,9000005104,884,4,2,PICKUP,20250825,04:31:18,20250826,04:31:18,
5106,9000005105,1285,1,2,PICKUP,20240928,07:14:04,20240929,07:14:04,
5107,9000005106,983,2,2,PICKUP,20250704,16:20:51,20250705,16:20:51,
5108,9000005107,247,4,2,PICKUP,20240109,07:24:39,20240110,07:24:39,
5109,9000005108,1081,4,2,PICKUP,20250420,01:09:50,20250421,01:09:50,
5110,9000005109,253,2916,1,Correo Argentino,20241016,14:00:18,20241018,14:00:18,TRK-0LU2NDC2HZ
5111,9000005110,1473,2958,1,Correo Argentino,20241107,07:25:06,20241110,07:25:06,TRK-VJ077QRKSV
5112,9000005111,329,3746,1,Correo Argentino,20240421,03:38:36,20240426,03:38:36,TRK-QZXDX0J3X9
5113,9000005112,671,3545,1,Correo Argentino,20250217,22:20:15,20250219,22:20:15,TRK-YSM05U53I5
5114,9000005113,282,2358,1,Correo Argentino,20240905,10:17:06,20240908,10:17:06,TRK-KMWBVAZ035
5115,9000005114,583,3,2,PICKUP,20241003,19:30:06,20241004,19:30:06,
5116,9000005115,1052,3,2,PICKUP,20240415,20:47:46,20240416,20:47:46,
5117,9000005116,552,3362,1,Correo Argentino,20250313,01:51:11,20250316,01:51:11,TRK-LE7ABL5EBE
5118,9000005117,503,4,2,PICKUP,20241217,08:36:36,20241218,08:36:36,
5119,9000005118,46,4,2,PICKUP,20250105,08:34:53,20250106,08:34:53,
5120,9000005119,594,1789,1,Correo Argentino,20240103,11:33:52,20240106,11:33:52,TRK-ZTVN5UGOG4
5121,9000005120,719,3379,1,Correo Argentino,20240105,19:04:29,20240109,19:04:29,TRK-HG7GTTO19Q
5122,9000005121,1084,3809,1,Correo Argentino,,,,,
5123,9000005122,12,4,2,PICKUP,20250203,18:47:25,20250204,18:47:25,
5124,9000005123,1479,4,2,PICKUP,20250622,19:58:30,20250623,19:58:30,
5125,9000005124,122,4122,1,Correo Argentino,20250513,19:10:36,20250518,19:10:36,TRK-IDMJ0S7XE1
5126,9000005125,598,1560,1,Correo Argentino,20250809,11:32:08,20250812,11:32:08,TRK-E96KGHAGGW
5127,9000005126,1156,1802,1,Correo Argentino,20250214,17:02:48,20250219,17:02:48,TRK-WIGAYL6N5T
5128,9000005127,1035,2,2,PICKUP,20240320,08:49:05,20240321,08:49:05,
5129,9000005128,811,3,2,PICKUP,20241011,12:29:29,20241012,12:29:29,
5130,9000005129,69,3027,1,Correo Argentino,20241207,03:15:31,20241210,03:15:31,TRK-Q1HYH6MLNO
5131,9000005130,1496,1,2,PICKUP,20240724,13:51:03,20240725,13:51:03,
5132,9000005131,605,3948,1,Correo Argentino,20240211,19:20:39,20240215,19:20:39,TRK-LIBIUCJ6UL
5133,9000005132,1378,4,2,PICKUP,20241026,13:31:05,20241027,13:31:05,
5134,9000005133,606,3704,1,Correo Argentino,20250213,11:13:36,20250217,11:13:36,TRK-WOHWR13MBA
5135,9000005134,59,1722,1,Correo Argentino,20240302,04:02:29,20240307,04:02:29,TRK-NYUJDSR0XU
5136,9000005135,421,4185,1,Correo Argentino,20250617,15:29:18,20250619,15:29:18,TRK-YAJKNCRGQO
5137,9000005136,1334,1,2,PICKUP,20240815,08:58:05,20240816,08:58:05,
5138,9000005137,983,3902,1,Correo Argentino,20241113,11:35:31,20241118,11:35:31,TRK-52M5T4TXK0
5139,9000005138,676,1206,1,Correo Argentino,,,,,
5140,9000005139,1394,3,2,PICKUP,20250328,11:43:59,20250329,11:43:59,
5141,9000005140,953,2014,1,Correo Argentino,20241122,16:05:57,20241129,16:05:57,TRK-2R6TQYQC4B
5142,9000005141,401,2,2,PICKUP,20250101,06:06:48,20250102,06:06:48,
5143,9000005142,1367,1601,1,Correo Argentino,20240110,22:42:56,20240113,22:42:56,TRK-BE7CJICMPX
5144,9000005143,662,1329,1,Correo Argentino,20250128,00:25:59,20250203,00:25:59,TRK-2HU9D7WU11
5145,9000005144,684,3,2,PICKUP,20241009,18:17:58,20241010,18:17:58,
5146,9000005145,914,4,2,PICKUP,20240826,04:30:40,20240827,04:30:40,
5147,9000005146,235,3,2,PICKUP,20250301,18:51:38,20250302,18:51:38,
5148,9000005147,223,2,2,PICKUP,,,,,
5149,9000005148,38,1382,1,Correo Argentino,20250530,17:40:20,20250603,17:40:20,TRK-L76CJP1FJ9
5150,9000005149,482,1006,1,Correo Argentino,20240412,17:31:16,20240419,17:31:16,TRK-ZXGX3BO17E
5151,9000005150,1352,4148,1,Correo Argentino,20250610,21:29:16,20250613,21:29:16,TRK-3RZHJBB8O5
5152,9000005151,385,1,2,PICKUP,20240209,01:53:45,20240210,01:53:45,
5153,9000005152,126,2578,1,Correo Argentino,20240318,08:58:00,20240321,08:58:00,TRK-SEDTJ7XCGF
5154,9000005153,635,3594,1,Correo Argentino,20240323,20:04:14,20240325,20:04:14,TRK-XTVMAHT3WA
5155,9000005154,709,2726,1,Correo Argentino,20240319,22:46:41,20240321,22:46:41,TRK-UNBHZTTZHX
5156,9000005155,1469,4,2,PICKUP,20240328,07:46:39,20240329,07:46:39,
5157,9000005156,752,3594,1,Correo Argentino,20250313,15:01:44,20250315,15:01:44,TRK-H6S0XX8OE6
5158,9000005157,1366,2,2,PICKUP,20250426,16:17:27,20250427,16:17:27,
5159,9000005158,474,1,2,PICKUP,20241202,02:55:02,20241203,02:55:02,
5160,9000005159,136,3535,1,Correo Argentino,20250802,06:40:25,20250806,06:40:25,TRK-OWLS28NM5V
5161,9000005160,930,3373,1,Correo Argentino,20240727,06:45:53,20240802,06:45:53,TRK-AWVQ9UQ6V2
5162,9000005161,150,3769,1,Correo Argentino,20241015,07:27:37,20241022,07:27:37,TRK-4WIT79J2QJ
5163,9000005162,836,2042,1,Correo Argentino,20250503,11:59:00,20250508,11:59:00,TRK-KDU4LTUQB9
5164,9000005163,779,1927,1,Correo Argentino,20250710,04:49:18,20250712,04:49:18,TRK-SQ60LJWYXU
