sales_order_sk,id,customer_id,channel_id,store_id,order_date_id,order_time,order_date,billing_address_id,shipping_address_id,status_order,currency_code,subtotal,tax_amount,shipping_fee,total_amount
6346,1000006345,649,2,1.0,20240203,22:40:53,2024-02-03,3083,1,PAID,ARS,14700.0,3087.0,0.0,17787.0
6347,1000006346,1043,1,,20241101,20:35:53,2024-11-01,127,3461,CANCELLED,ARS,25260.0,5304.6,900.0,31464.6
6348,1000006347,932,1,,20250804,03:02:05,2025-08-04,2293,1390,FULFILLED,ARS,52620.0,11050.2,900.0,64570.2
6349,1000006348,444,1,,20250510,13:50:40,2025-05-10,50,2449,FULFILLED,ARS,14250.0,2992.5,900.0,18142.5
6350,1000006349,87,1,,20250717,11:00:34,2025-07-17,2161,2676,CREATED,ARS,24696.0,5186.16,0.0,29882.16
6351,1000006350,819,1,,20241028,14:39:30,2024-10-28,475,3030,FULFILLED,ARS,40500.0,8505.0,900.0,49905.0
6352,1000006351,967,1,,20240620,11:24:30,2024-06-20,598,3706,CANCELLED,ARS,60900.0,12789.0,1500.0,75189.0
6353,1000006352,605,2,4.0,20241222,00:01:16,2024-12-22,687,4,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5
6354,1000006353,1331,1,,20240811,01:40:32,2024-08-11,2661,2479,CANCELLED,ARS,28200.0,5922.0,1200.0,35322.0
6355,1000006354,527,2,2.0,20240814,10:16:02,2024-08-14,2413,2,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0
6356,1000006355,660,1,,20240902,05:08:22,2024-09-02,1017,2804,FULFILLED,ARS,89340.0,18761.4,1200.0,109301.4
6357,1000006356,1355,1,,20250406,05:12:27,2025-04-06,2953,3316,FULFILLED,ARS,44100.0,9261.0,900.0,54261.0
6358,1000006357,336,1,,20240703,01:23:34,2024-07-03,2369,3899,PAID,ARS,21168.0,4445.28,0.0,25613.28
6359,1000006358,764,2,4.0,20250209,14:18:07,2025-02-09,630,4,FULFILLED,ARS,11970.0,2513.7,0.0,14483.7
6360,1000006359,321,1,,20250127,05:02:00,2025-01-27,3179,3160,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
6361,1000006360,307,1,,20241031,16:23:08,2024-10-31,2989,1396,FULFILLED,ARS,50100.0,10521.0,1200.0,61821.0
6362,1000006361,1027,2,1.0,20240127,10:22:02,2024-01-27,298,1,FULFILLED,ARS,72900.0,15309.0,0.0,88209.0
6363,1000006362,1359,2,4.0,20241004,13:13:59,2024-10-04,827,4,CANCELLED,ARS,9720.0,2041.2,0.0,11761.2
6364,1000006363,723,1,,20250413,04:14:49,2025-04-13,1885,2362,FULFILLED,ARS,14250.0,2992.5,900.0,18142.5
6365,1000006364,1135,1,,20250210,16:47:19,2025-02-10,,1677,FULFILLED,ARS,23520.0,4939.2,1200.0,29659.2
6366,1000006365,72,1,,20241014,23:59:49,2024-10-14,823,3669,FULFILLED,ARS,36000.0,7560.0,1500.0,45060.0
6367,1000006366,459,2,4.0,20240805,08:08:34,2024-08-05,,4,REFUNDED,ARS,37800.0,7938.0,0.0,45738.0
6368,1000006367,453,2,4.0,20240628,21:37:04,2024-06-28,2593,4,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0
6369,1000006368,995,1,,20240704,22:57:22,2024-07-04,537,3215,FULFILLED,ARS,48510.0,10187.1,900.0,59597.1
6370,1000006369,316,2,4.0,20250404,06:52:57,2025-04-04,1175,4,CANCELLED,ARS,15000.0,3150.0,0.0,18150.0
6371,1000006370,1306,2,4.0,20250828,21:04:22,2025-08-28,2234,4,FULFILLED,ARS,24696.0,5186.16,0.0,29882.16
6372,1000006371,212,2,4.0,20250916,22:56:25,2025-09-16,3066,4,FULFILLED,ARS,53400.0,11214.0,0.0,64614.0
6373,1000006372,212,1,,20240223,10:44:54,2024-02-23,,4048,PAID,ARS,22800.0,4788.0,1200.0,28788.0
6374,1000006373,1378,1,,20240422,00:56:03,2024-04-22,901,3503,FULFILLED,ARS,62400.0,13104.0,900.0,76404.0
6375,1000006374,746,1,,20250416,18:24:17,2025-04-16,2652,1162,PAID,ARS,78300.0,16443.0,900.0,95643.0
6376,1000006375,1327,1,,20240331,07:01:15,2024-03-31,,1799,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0
6377,1000006376,1323,2,3.0,20240122,19:03:42,2024-01-22,709,3,PAID,ARS,28500.0,5985.0,0.0,34485.0
6378,1000006377,1036,1,,20240930,08:39:49,2024-09-30,,3003,FULFILLED,ARS,11400.0,2394.0,900.0,14694.0
6379,1000006378,426,2,3.0,20240715,02:00:07,2024-07-15,2324,3,REFUNDED,ARS,11760.0,2469.6,0.0,14229.6
6380,1000006379,1045,1,,20240918,02:51:20,2024-09-18,498,1439,FULFILLED,ARS,22680.0,4762.8,1200.0,28642.8
6381,1000006380,885,1,,20250820,17:04:33,2025-08-20,2354,1841,CANCELLED,ARS,49275.0,10347.75,0.0,59622.75
6382,1000006381,1009,1,,20250522,08:42:16,2025-05-22,2916,3231,FULFILLED,ARS,13200.0,2772.0,1200.0,17172.0
6383,1000006382,220,2,2.0,20240126,23:14:04,2024-01-26,1535,2,FULFILLED,ARS,25650.0,5386.5,0.0,31036.5
6384,1000006383,705,1,,20240803,04:34:06,2024-08-03,1559,1284,FULFILLED,ARS,36150.0,7591.5,900.0,44641.5
6385,1000006384,1037,1,,20240623,16:57:59,2024-06-23,2955,2103,PAID,ARS,19440.0,4082.4,1200.0,24722.4
6386,1000006385,789,1,,20240610,10:20:35,2024-06-10,2586,2043,PAID,ARS,64500.0,13545.0,1500.0,79545.0
6387,1000006386,79,1,,20240610,23:23:01,2024-06-10,2755,1687,PAID,ARS,34200.0,7182.0,900.0,42282.0
6388,1000006387,768,1,,20240101,21:10:13,2024-01-01,779,2359,FULFILLED,ARS,44688.0,9384.48,900.0,54972.48
6389,1000006388,1253,2,2.0,20250106,01:37:12,2025-01-06,2987,2,REFUNDED,ARS,56700.0,11907.0,0.0,68607.0
6390,1000006389,340,1,,20240701,08:28:41,2024-07-01,814,3626,FULFILLED,ARS,42540.0,8933.4,1500.0,52973.4
6391,1000006390,87,1,,20250308,20:10:33,2025-03-08,2672,2375,FULFILLED,ARS,64680.0,13582.8,1200.0,79462.8
6392,1000006391,504,1,,20250525,10:27:06,2025-05-25,2822,1913,CANCELLED,ARS,14250.0,2992.5,900.0,18142.5
6393,1000006392,575,1,,20240105,01:01:53,2024-01-05,2948,1329,PAID,ARS,30000.0,6300.0,1200.0,37500.0
6394,1000006393,467,1,,20240524,01:25:58,2024-05-24,562,1880,FULFILLED,ARS,39690.0,8334.9,900.0,48924.9
6395,1000006394,771,1,,20250311,16:38:35,2025-03-11,1552,2245,FULFILLED,ARS,44100.0,9261.0,900.0,54261.0
6396,1000006395,1306,1,,20250905,14:53:51,2025-09-05,,3575,FULFILLED,ARS,69900.0,14679.0,0.0,84579.0
6397,1000006396,465,2,2.0,20240221,03:02:35,2024-02-21,1427,2,FULFILLED,ARS,47025.0,9875.25,0.0,56900.25
6398,1000006397,877,2,4.0,20250902,10:12:53,2025-09-02,848,4,PAID,ARS,12150.0,2551.5,0.0,14701.5
6399,1000006398,602,1,,20240313,15:57:40,2024-03-13,8,2305,REFUNDED,ARS,36000.0,7560.0,0.0,43560.0
6400,1000006399,554,1,,20250620,16:11:06,2025-06-20,573,2451,FULFILLED,ARS,25200.0,5292.0,900.0,31392.0
6401,1000006400,1313,1,,20241113,23:28:11,2024-11-13,2168,2032,FULFILLED,ARS,44550.0,9355.5,900.0,54805.5
6402,1000006401,410,2,2.0,20250118,09:46:16,2025-01-18,1279,2,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
6403,1000006402,1312,2,2.0,20240911,21:36:13,2024-09-11,1644,2,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0
6404,1000006403,289,2,1.0,20250803,13:47:13,2025-08-03,,1,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0
6405,1000006404,429,2,1.0,20250517,21:24:03,2025-05-17,2351,1,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
6406,1000006405,699,1,,20250830,17:24:40,2025-08-30,2784,1312,FULFILLED,ARS,10584.0,2222.64,1200.0,14006.64
6407,1000006406,267,2,2.0,20250228,15:15:35,2025-02-28,3036,2,PAID,ARS,14250.0,2992.5,0.0,17242.5
6408,1000006407,1228,1,,20250502,06:00:37,2025-05-02,2185,1069,REFUNDED,ARS,29925.0,6284.25,1200.0,37409.25
6409,1000006408,476,1,,20241004,14:22:38,2024-10-04,1498,3491,FULFILLED,ARS,14250.0,2992.5,900.0,18142.5
6410,1000006409,1276,1,,20250114,10:11:40,2025-01-14,2235,3891,FULFILLED,ARS,24000.0,5040.0,1200.0,30240.0
6411,1000006410,648,2,2.0,20240428,16:50:08,2024-04-28,2524,2,FULFILLED,ARS,13500.0,2835.0,0.0,16335.0
6412,1000006411,851,2,4.0,20240117,07:25:32,2024-01-17,612,4,PAID,ARS,40500.0,8505.0,0.0,49005.0
6413,1000006412,1348,2,4.0,20241226,08:39:12,2024-12-26,913,4,CANCELLED,ARS,30000.0,6300.0,0.0,36300.0
6414,1000006413,1318,2,2.0,20240225,16:58:23,2024-02-25,2317,2,FULFILLED,ARS,44400.0,9324.0,0.0,53724.0
6415,1000006414,514,2,1.0,20241215,11:25:28,2024-12-15,1851,1,FULFILLED,ARS,14850.0,3118.5,0.0,17968.5
6416,1000006415,1093,1,,20241108,04:34:48,2024-11-08,1607,1099,PAID,ARS,42525.0,8930.25,900.0,52355.25
6417,1000006416,1426,1,,20240913,10:49:16,2024-09-13,1357,2341,FULFILLED,ARS,11880.0,2494.8,1200.0,15574.8
6418,1000006417,996,2,2.0,20250706,07:50:46,2025-07-06,1642,2,FULFILLED,ARS,42900.0,9009.0,0.0,51909.0
6419,1000006418,718,2,2.0,20250107,04:46:18,2025-01-07,777,2,CANCELLED,ARS,28500.0,5985.0,0.0,34485.0
6420,1000006419,724,1,,20240530,08:54:28,2024-05-30,1429,3747,PAID,ARS,63000.0,13230.0,900.0,77130.0
6421,1000006420,114,1,,20240312,16:15:25,2024-03-12,2245,1378,PAID,ARS,53460.0,11226.6,1500.0,66186.6
6422,1000006421,800,2,2.0,20250116,06:53:35,2025-01-16,550,2,FULFILLED,ARS,12150.0,2551.5,0.0,14701.5
6423,1000006422,1004,1,,20250214,06:11:13,2025-02-14,800,1666,PAID,ARS,39600.0,8316.0,1200.0,49116.0
6424,1000006423,147,2,1.0,20250109,08:54:59,2025-01-09,1839,1,FULFILLED,ARS,11760.0,2469.6,0.0,14229.6
6425,1000006424,28,2,1.0,20250106,15:26:30,2025-01-06,3019,1,REFUNDED,ARS,24000.0,5040.0,0.0,29040.0
6426,1000006425,786,1,,20250121,11:16:32,2025-01-21,107,1422,FULFILLED,ARS,45000.0,9450.0,1200.0,55650.0
6427,1000006426,153,2,3.0,20250722,18:24:54,2025-07-22,2677,3,CANCELLED,ARS,11760.0,2469.6,0.0,14229.6
6428,1000006427,1433,1,,20241103,22:18:30,2024-11-03,687,2316,FULFILLED,ARS,35910.0,7541.1,900.0,44351.1
6429,1000006428,1419,2,1.0,20250608,13:35:35,2025-06-08,1511,1,PAID,ARS,71280.0,14968.8,0.0,86248.8
6430,1000006429,389,2,4.0,20250904,10:27:11,2025-09-04,2514,4,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
6431,1000006430,233,2,3.0,20240613,12:02:47,2024-06-13,1863,3,FULFILLED,ARS,97560.0,20487.6,0.0,118047.6
6432,1000006431,746,1,,20250227,21:55:44,2025-02-27,1192,2490,REFUNDED,ARS,62010.0,13022.1,0.0,75032.1
6433,1000006432,894,2,1.0,20250302,18:04:23,2025-03-02,2417,1,FULFILLED,ARS,56640.0,11894.4,0.0,68534.4
6434,1000006433,1083,1,,20250912,22:26:58,2025-09-12,608,1493,FULFILLED,ARS,13500.0,2835.0,900.0,17235.0
6435,1000006434,1347,1,,20240805,19:01:41,2024-08-05,347,3606,FULFILLED,ARS,23520.0,4939.2,1200.0,29659.2
6436,1000006435,24,2,4.0,20240324,06:14:12,2024-03-24,2260,4,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0
6437,1000006436,1239,1,,20250526,12:07:35,2025-05-26,839,1446,FULFILLED,ARS,44100.0,9261.0,1200.0,54561.0
6438,1000006437,1151,1,,20250319,14:04:55,2025-03-19,1777,1815,FULFILLED,ARS,21600.0,4536.0,1200.0,27336.0
6439,1000006438,696,2,4.0,20250428,13:22:24,2025-04-28,2088,4,PAID,ARS,49200.0,10332.0,0.0,59532.0
6440,1000006439,1278,1,,20240303,02:02:31,2024-03-03,1922,1368,FULFILLED,ARS,14250.0,2992.5,1200.0,18442.5
6441,1000006440,336,1,,20240718,19:29:07,2024-07-18,2503,4119,PAID,ARS,34860.0,7320.6,900.0,43080.6
6442,1000006441,1174,1,,20250607,12:28:39,2025-06-07,1437,3938,PAID,ARS,27048.0,5680.08,0.0,32728.08
6443,1000006442,668,1,,20241227,03:51:03,2024-12-27,214,1950,FULFILLED,ARS,35280.0,7408.8,1200.0,43888.8
6444,1000006443,501,2,2.0,20241107,10:14:51,2024-11-07,1802,2,FULFILLED,ARS,44550.0,9355.5,0.0,53905.5
6445,1000006444,1292,2,1.0,20241110,13:52:19,2024-11-10,791,1,CANCELLED,ARS,22800.0,4788.0,0.0,27588.0
6446,1000006445,198,1,,20250202,15:17:17,2025-02-02,1664,3237,REFUNDED,ARS,40500.0,8505.0,900.0,49905.0
6447,1000006446,884,1,,20250318,20:40:14,2025-03-18,2758,1228,FULFILLED,ARS,56760.0,11919.6,900.0,69579.6
6448,1000006447,1230,1,,20250107,07:09:15,2025-01-07,2819,2143,FULFILLED,ARS,28500.0,5985.0,1500.0,35985.0
6449,1000006448,212,2,2.0,20250926,11:19:16,2025-09-26,2315,2,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
6450,1000006449,1025,2,2.0,20241209,17:20:42,2024-12-09,752,2,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
6451,1000006450,1424,2,2.0,20240804,07:42:26,2024-08-04,1202,2,FULFILLED,ARS,25575.0,5370.75,0.0,30945.75
6452,1000006451,975,1,,20241112,06:04:43,2024-11-12,1532,1448,FULFILLED,ARS,9720.0,2041.2,900.0,12661.2
6453,1000006452,820,1,,20250128,13:27:04,2025-01-28,2094,1857,FULFILLED,ARS,32400.0,6804.0,1500.0,40704.0
6454,1000006453,1099,1,,20241020,07:13:51,2024-10-20,126,3537,FULFILLED,ARS,75150.0,15781.5,1500.0,92431.5
6455,1000006454,1175,1,,20250116,21:17:17,2025-01-16,1814,2054,CANCELLED,ARS,11400.0,2394.0,900.0,14694.0
6456,1000006455,860,2,4.0,20240226,02:43:21,2024-02-26,2840,4,CANCELLED,ARS,13200.0,2772.0,0.0,15972.0
6457,1000006456,132,2,3.0,20241106,08:56:17,2024-11-06,2227,3,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0
6458,1000006457,573,1,,20250826,02:25:17,2025-08-26,1258,3049,FULFILLED,ARS,29400.0,6174.0,900.0,36474.0
6459,1000006458,199,2,4.0,20240227,02:05:03,2024-02-27,3036,4,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
6460,1000006459,539,1,,20241210,03:31:36,2024-12-10,2611,2886,FULFILLED,ARS,20520.0,4309.2,1200.0,26029.2
6461,1000006460,196,1,,20250704,15:17:46,2025-07-04,2674,3312,FULFILLED,ARS,27000.0,5670.0,1200.0,33870.0
6462,1000006461,267,1,,20240523,18:30:14,2024-05-23,3159,3175,FULFILLED,ARS,27000.0,5670.0,1200.0,33870.0
6463,1000006462,220,2,4.0,20240929,01:18:12,2024-09-29,924,4,FULFILLED,ARS,42525.0,8930.25,0.0,51455.25
6464,1000006463,604,1,,20240310,11:55:04,2024-03-10,1019,2921,FULFILLED,ARS,85500.0,17955.0,0.0,103455.0
6465,1000006464,73,1,,20240616,17:45:29,2024-06-16,151,2296,FULFILLED,ARS,25200.0,5292.0,1200.0,31692.0
6466,1000006465,1331,1,,20241125,04:03:34,2024-11-25,1016,1032,FULFILLED,ARS,29400.0,6174.0,1200.0,36774.0
6467,1000006466,158,1,,20241123,19:34:31,2024-11-23,2188,3460,FULFILLED,ARS,24000.0,5040.0,900.0,29940.0
6468,1000006467,549,2,2.0,20240401,01:34:27,2024-04-01,916,2,FULFILLED,ARS,59976.0,12594.96,0.0,72570.96
6469,1000006468,1448,1,,20240313,06:11:18,2024-03-13,2346,1946,FULFILLED,ARS,45600.0,9576.0,1200.0,56376.0
6470,1000006469,795,2,1.0,20250815,11:24:36,2025-08-15,1437,1,CANCELLED,ARS,21600.0,4536.0,0.0,26136.0
6471,1000006470,77,1,,20250309,07:37:46,2025-03-09,2381,3685,FULFILLED,ARS,12825.0,2693.25,1500.0,17018.25
6472,1000006471,1163,1,,20250725,23:34:57,2025-07-25,,2192,FULFILLED,ARS,11400.0,2394.0,1500.0,15294.0
6473,1000006472,1121,2,1.0,20250403,20:02:50,2025-04-03,3065,1,FULFILLED,ARS,15000.0,3150.0,0.0,18150.0
6474,1000006473,232,2,1.0,20240512,22:59:30,2024-05-12,416,1,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
6475,1000006474,329,1,,20240707,19:37:43,2024-07-07,2215,1510,PAID,ARS,11970.0,2513.7,900.0,15383.7
6476,1000006475,1094,1,,20240212,05:57:00,2024-02-12,1363,3221,FULFILLED,ARS,23520.0,4939.2,1200.0,29659.2
6477,1000006476,944,1,,20250523,19:30:15,2025-05-23,140,3898,FULFILLED,ARS,49650.0,10426.5,0.0,60076.5
6478,1000006477,1304,1,,20241214,00:40:16,2024-12-14,2306,3128,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0
6479,1000006478,61,2,1.0,20240105,14:36:41,2024-01-05,528,1,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0
6480,1000006479,560,2,3.0,20250324,07:34:42,2025-03-24,39,3,FULFILLED,ARS,33000.0,6930.0,0.0,39930.0
6481,1000006480,299,1,,20241115,00:29:17,2024-11-15,3014,1237,FULFILLED,ARS,39900.0,8379.0,900.0,49179.0
6482,1000006481,812,1,,20250709,12:22:14,2025-07-09,,4198,PAID,ARS,35280.0,7408.8,1500.0,44188.8
6483,1000006482,169,1,,20240301,07:04:14,2024-03-01,638,2109,FULFILLED,ARS,115050.0,24160.5,1200.0,140410.5
6484,1000006483,1136,2,1.0,20250408,20:20:22,2025-04-08,211,1,REFUNDED,ARS,12000.0,2520.0,0.0,14520.0
6485,1000006484,986,1,,20240803,18:55:04,2024-08-03,1764,3201,FULFILLED,ARS,14700.0,3087.0,1200.0,18987.0
6486,1000006485,1066,2,1.0,20250830,11:45:19,2025-08-30,,1,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0
6487,1000006486,1041,2,1.0,20250607,21:37:43,2025-06-07,2736,1,FULFILLED,ARS,59280.0,12448.8,0.0,71728.8
6488,1000006487,152,2,2.0,20240911,22:14:02,2024-09-11,710,2,REFUNDED,ARS,36300.0,7623.0,0.0,43923.0
6489,1000006488,1402,2,3.0,20240220,23:05:50,2024-02-20,,3,PAID,ARS,32340.0,6791.4,0.0,39131.4
6490,1000006489,1032,1,,20240303,03:58:38,2024-03-03,173,3923,FULFILLED,ARS,28500.0,5985.0,1200.0,35685.0
6491,1000006490,508,1,,20240630,01:08:10,2024-06-30,1529,3711,FULFILLED,ARS,64800.0,13608.0,900.0,79308.0
6492,1000006491,32,1,,20250329,02:29:31,2025-03-29,533,3185,FULFILLED,ARS,16170.0,3395.7,0.0,19565.7
6493,1000006492,1373,1,,20250726,07:06:31,2025-07-26,974,3046,FULFILLED,ARS,22800.0,4788.0,1500.0,29088.0
6494,1000006493,1133,2,3.0,20241208,12:04:20,2024-12-08,1864,3,FULFILLED,ARS,73950.0,15529.5,0.0,89479.5
6495,1000006494,1336,1,,20240719,10:23:05,2024-07-19,1631,2219,FULFILLED,ARS,37620.0,7900.2,0.0,45520.2
6496,1000006495,1061,1,,20240219,03:22:02,2024-02-19,1517,3548,FULFILLED,ARS,34200.0,7182.0,1200.0,42582.0
6497,1000006496,1033,1,,20250613,16:44:13,2025-06-13,1844,2509,CANCELLED,ARS,22800.0,4788.0,1500.0,29088.0
6498,1000006497,993,2,2.0,20250829,02:12:16,2025-08-29,179,2,FULFILLED,ARS,27111.0,5693.31,0.0,32804.31
6499,1000006498,1034,1,,20240723,14:02:37,2024-07-23,2664,1137,FULFILLED,ARS,14250.0,2992.5,900.0,18142.5
6500,1000006499,1468,2,1.0,20240916,19:12:53,2024-09-16,1204,1,FULFILLED,ARS,25200.0,5292.0,0.0,30492.0
6501,1000006500,419,1,,20240823,16:31:00,2024-08-23,792,2125,FULFILLED,ARS,27000.0,5670.0,1200.0,33870.0
6502,1000006501,1348,1,,20241101,12:15:15,2024-11-01,250,1686,CANCELLED,ARS,44100.0,9261.0,900.0,54261.0
6503,1000006502,39,2,4.0,20241107,04:03:55,2024-11-07,564,4,PAID,ARS,15675.0,3291.75,0.0,18966.75
6504,1000006503,1006,1,,20250116,21:11:36,2025-01-16,436,2343,REFUNDED,ARS,10800.0,2268.0,1200.0,14268.0
6505,1000006504,311,2,1.0,20240527,03:45:20,2024-05-27,1817,1,FULFILLED,ARS,60270.0,12656.7,0.0,72926.7
6506,1000006505,373,1,,20240318,23:20:55,2024-03-18,,2587,FULFILLED,ARS,27000.0,5670.0,1200.0,33870.0
6507,1000006506,623,1,,20241022,08:08:12,2024-10-22,1520,3747,FULFILLED,ARS,35520.0,7459.2,900.0,43879.2
6508,1000006507,1313,1,,20250220,15:40:25,2025-02-20,95,3164,FULFILLED,ARS,15000.0,3150.0,900.0,19050.0
6509,1000006508,283,2,2.0,20250716,07:07:58,2025-07-16,963,2,FULFILLED,ARS,41160.0,8643.6,0.0,49803.6
6510,1000006509,734,1,,20250529,17:06:15,2025-05-29,2845,4042,FULFILLED,ARS,92100.0,19341.0,1200.0,112641.0
6511,1000006510,1182,2,2.0,20250309,16:25:19,2025-03-09,519,2,FULFILLED,ARS,62100.0,13041.0,0.0,75141.0
6512,1000006511,67,2,2.0,20250309,10:15:37,2025-03-09,338,2,FULFILLED,ARS,61320.0,12877.2,0.0,74197.2
6513,1000006512,919,1,,20240128,10:43:38,2024-01-28,1693,2030,FULFILLED,ARS,23760.0,4989.6,1500.0,30249.6
6514,1000006513,737,2,4.0,20240812,02:28:59,2024-08-12,566,4,FULFILLED,ARS,12936.0,2716.56,0.0,15652.56
6515,1000006514,1267,2,1.0,20250622,11:16:09,2025-06-22,792,1,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5
6516,1000006515,1345,1,,20250226,12:34:03,2025-02-26,1277,1381,PAID,ARS,45870.0,9632.7,1200.0,56702.7
6517,1000006516,1085,1,,20240402,16:40:32,2024-04-02,2168,2564,FULFILLED,ARS,19440.0,4082.4,1200.0,24722.4
6518,1000006517,126,1,,20250708,18:43:29,2025-07-08,1768,1400,FULFILLED,ARS,36000.0,7560.0,1200.0,44760.0
6519,1000006518,20,1,,20240823,08:42:57,2024-08-23,2951,1477,FULFILLED,ARS,41160.0,8643.6,900.0,50703.6
6520,1000006519,1183,1,,20250714,03:35:58,2025-07-14,2137,3629,PAID,ARS,11760.0,2469.6,1200.0,15429.6
6521,1000006520,1082,1,,20240517,16:48:55,2024-05-17,3102,1476,FULFILLED,ARS,21600.0,4536.0,1200.0,27336.0
6522,1000006521,349,1,,20241010,04:21:28,2024-10-10,1721,1041,FULFILLED,ARS,37800.0,7938.0,900.0,46638.0
6523,1000006522,569,1,,20241102,18:33:49,2024-11-02,,1737,FULFILLED,ARS,85387.5,17931.38,900.0,104218.88
6524,1000006523,10,1,,20250916,21:01:41,2025-09-16,2530,2694,CREATED,ARS,28500.0,5985.0,1200.0,35685.0
6525,1000006524,1194,2,4.0,20250117,04:50:33,2025-01-17,2127,4,FULFILLED,ARS,29160.0,6123.6,0.0,35283.6
6526,1000006525,1350,1,,20250816,18:08:04,2025-08-16,2885,2689,FULFILLED,ARS,46305.0,9724.05,0.0,56029.05
6527,1000006526,1490,1,,20241012,16:21:11,2024-10-12,1776,1559,FULFILLED,ARS,10800.0,2268.0,900.0,13968.0
6528,1000006527,517,2,4.0,20250921,19:07:15,2025-09-21,3074,4,FULFILLED,ARS,54552.0,11455.92,0.0,66007.92
6529,1000006528,907,1,,20240918,05:43:12,2024-09-18,2593,3554,FULFILLED,ARS,29925.0,6284.25,900.0,37109.25
6530,1000006529,115,1,,20240915,23:14:49,2024-09-15,,3278,FULFILLED,ARS,42750.0,8977.5,1500.0,53227.5
6531,1000006530,415,1,,20241208,00:56:25,2024-12-08,1102,3772,FULFILLED,ARS,31350.0,6583.5,1200.0,39133.5
6532,1000006531,801,2,3.0,20240623,13:44:14,2024-06-23,2730,3,CANCELLED,ARS,21600.0,4536.0,0.0,26136.0
6533,1000006532,847,1,,20240127,14:11:42,2024-01-27,3204,2544,FULFILLED,ARS,45000.0,9450.0,900.0,55350.0
6534,1000006533,622,1,,20240204,09:22:11,2024-02-04,289,1537,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0
6535,1000006534,1288,2,2.0,20240406,17:49:42,2024-04-06,1644,2,CANCELLED,ARS,35280.0,7408.8,0.0,42688.8
6536,1000006535,1045,2,2.0,20250112,16:38:06,2025-01-12,2,2,FULFILLED,ARS,25080.0,5266.8,0.0,30346.8
6537,1000006536,523,1,,20250308,01:17:11,2025-03-08,236,2012,FULFILLED,ARS,59760.0,12549.6,1200.0,73509.6
6538,1000006537,1419,2,3.0,20241012,03:23:24,2024-10-12,1166,3,PAID,ARS,12150.0,2551.5,0.0,14701.5
6539,1000006538,733,2,4.0,20240229,21:10:45,2024-02-29,1012,4,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0
6540,1000006539,339,1,,20250110,04:40:09,2025-01-10,,3622,FULFILLED,ARS,13500.0,2835.0,1500.0,17835.0
6541,1000006540,1434,2,2.0,20240827,05:14:38,2024-08-27,1642,2,PAID,ARS,12540.0,2633.4,0.0,15173.4
6542,1000006541,853,2,2.0,20240127,16:31:32,2024-01-27,121,2,CANCELLED,ARS,45360.0,9525.6,0.0,54885.6
6543,1000006542,799,1,,20250209,11:06:05,2025-02-09,2359,1499,PAID,ARS,28462.5,5977.12,900.0,35339.62
6544,1000006543,902,1,,20250718,15:41:28,2025-07-18,447,3330,FULFILLED,ARS,22800.0,4788.0,1200.0,28788.0
6545,1000006544,1133,1,,20240630,05:51:44,2024-06-30,,1296,FULFILLED,ARS,36000.0,7560.0,1200.0,44760.0
6546,1000006545,1163,1,,20250118,17:19:48,2025-01-18,1378,3753,PAID,ARS,46080.0,9676.8,1200.0,56956.8
6547,1000006546,186,1,,20250716,21:20:14,2025-07-16,58,2758,FULFILLED,ARS,37440.0,7862.4,0.0,45302.4
6548,1000006547,671,1,,20250818,19:56:27,2025-08-18,1877,2478,FULFILLED,ARS,26850.0,5638.5,900.0,33388.5
6549,1000006548,1359,1,,20250811,14:51:29,2025-08-11,1335,1214,FULFILLED,ARS,14175.0,2976.75,1200.0,18351.75
6550,1000006549,835,1,,20240221,11:31:29,2024-02-21,1957,3859,FULFILLED,ARS,15750.0,3307.5,900.0,19957.5
6551,1000006550,16,1,,20250914,00:06:18,2025-09-14,1704,2772,FULFILLED,ARS,30870.0,6482.7,900.0,38252.7
6552,1000006551,975,1,,20240522,01:03:41,2024-05-22,2672,2628,FULFILLED,ARS,26400.0,5544.0,0.0,31944.0
6553,1000006552,597,2,4.0,20250217,14:05:25,2025-02-17,956,4,PAID,ARS,40500.0,8505.0,0.0,49005.0
6554,1000006553,564,1,,20240424,06:39:32,2024-04-24,2051,3159,CREATED,ARS,13500.0,2835.0,1500.0,17835.0
